log_date,asin_y4a,country,platform,y4a_nmv,y4a_unitsold,y4a_asp,direct_y4a_rank,direct_y4a_market_share,direct_asin_competitor,direct_comp_nmv,direct_comp_unitsold,direct_comp_asp,direct_comp_market_share,direct_asp_y4a_comp_pct,direct_cm_external,port_y4a_rank,port_y4a_market_share,port_asin_competitor,port_comp_nmv,port_comp_unitsold,port_comp_asp,port_comp_market_share,port_asp_y4a_comp_pct,port_cm_external,master_category,super_category,main_category,category,product_line,target_unitsold,year,month,day,weekday,dayofyear,is_weekend,is_big_sale,lag_y4a_asp_1d,lag_y4a_asp_3d,lag_y4a_asp_7d,lag_y4a_unitsold_1d,lag_y4a_unitsold_3d,lag_y4a_unitsold_7d,direct_price_gap,port_price_gap
2025-01-27,B0BS36T9Y8,USA,Amazon,18.0,1.0,18.0,2.0,12.08,B0747PY8FH,131.0,2.0,65.5,87.92,27.48,0.0,16.0,1.21,B0CVJRR8B7,397.0,3.0,132.33,26.68,13.6,0.0,Outdoor Recreations,Outdoor Accessories,Storage,Kayak & Surfboard Storages,Wall-mounted Kayak Racks,0.6931471805599453,2025,1,27,0,27,False,False,27.5,18.0,33.0,2.0,1.0,1.0,-47.5,-114.33000000000001
2025-01-26,B0BS36T9Y8,USA,Amazon,55.0,2.0,27.5,2.0,27.36,B0747PY8FH,146.0,2.0,73.0,72.64,37.67,32.20128,11.0,2.64,B0CVJRR8B7,531.0,4.0,132.75,25.46,20.72,32.20128,Outdoor Recreations,Outdoor Accessories,Storage,Kayak & Surfboard Storages,Wall-mounted Kayak Racks,1.0986122886681096,2025,1,26,6,26,True,False,17.0,22.0,17.0,1.0,1.0,1.0,-45.5,-105.25
2025-01-24,B0BS36T9Y8,USA,Amazon,17.0,1.0,17.0,2.0,16.5,B0747PY8FH,86.0,1.0,86.0,83.5,19.77,16.10064,18.0,0.92,B0BBKP34HF,578.0,21.0,27.52,31.29,61.77,16.10064,Outdoor Recreations,Outdoor Accessories,Storage,Kayak & Surfboard Storages,Wall-mounted Kayak Racks,0.6931471805599453,2025,1,24,4,24,False,False,18.0,15.0,28.0,1.0,1.0,1.0,-69.0,-10.52
2025-01-21,B0BS36T9Y8,USA,Amazon,18.0,1.0,18.0,2.0,9.94,B0747PY8FH,163.0,3.0,54.33,90.06,33.13,0.0,17.0,0.69,B0BBKP34HF,794.0,34.0,23.35,30.4,77.09,0.0,Outdoor Recreations,Outdoor Accessories,Storage,Kayak & Surfboard Storages,Wall-mounted Kayak Racks,0.6931471805599453,2025,1,21,1,21,False,False,22.0,31.0,20.0,1.0,1.0,1.0,-36.33,-5.350000000000001
2024-12-28,B0BS36T9Y8,USA,Amazon,22.0,1.0,22.0,2.0,3.38,B0747PY8FH,629.0,10.0,62.9,96.62,34.98,8.015993392939933,17.0,0.68,B0BBKP34HF,795.0,33.0,24.09,24.54,91.32,8.015993392939933,Outdoor Recreations,Outdoor Accessories,Storage,Kayak & Surfboard Storages,Wall-mounted Kayak Racks,0.6931471805599453,2024,12,28,5,363,True,False,15.0,33.0,31.0,1.0,1.0,1.0,-40.9,-2.09
2024-12-21,B0BS36T9Y8,USA,Amazon,15.0,1.0,15.0,2.0,4.59,B0747PY8FH,312.0,5.0,62.4,95.41,24.04,8.004676666331708,17.0,0.47,B0BBKP34HF,969.0,36.0,26.92,30.15,55.72,8.004676666331708,Outdoor Recreations,Outdoor Accessories,Storage,Kayak & Surfboard Storages,Wall-mounted Kayak Racks,0.6931471805599453,2024,12,21,5,356,True,False,31.0,17.0,41.0,1.0,1.0,1.0,-47.4,-11.920000000000002
2025-09-27,B0BS93W5WC,USA,Amazon,196.0,8.0,24.5,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,11.59,B00EK9T8R8,601.0,9.0,66.78,35.54,36.69,-3.54,Competitive Sports,Competitive Sports Accessories,Boxing & Martial Arts Accessories,Heavy Punching Bag Hangers,Ceiling Mount Hangers,2.1972245773362196,2025,9,27,5,270,True,False,25.25,25.88,25.86,8.0,8.0,7.0,1023.5,-42.28
2025-09-26,B0BS93W5WC,USA,Amazon,202.0,8.0,25.25,2.0,22.35,B08R5RLKHY,207.0,8.0,25.88,22.9,97.57,29.11930976,2.0,11.79,B00EK9T8R8,589.0,9.0,65.44,34.38,38.58,29.11930976,Competitive Sports,Competitive Sports Accessories,Boxing & Martial Arts Accessories,Heavy Punching Bag Hangers,Ceiling Mount Hangers,2.1972245773362196,2025,9,26,4,269,False,False,25.88,24.63,26.33,8.0,8.0,6.0,-0.629999999999999,-40.19
2025-09-25,B0BS93W5WC,USA,Amazon,207.0,8.0,25.88,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,12.4,B00EK9T8R8,524.0,8.0,65.5,31.4,39.51,11.0744191,Competitive Sports,Competitive Sports Accessories,Boxing & Martial Arts Accessories,Heavy Punching Bag Hangers,Ceiling Mount Hangers,2.1972245773362196,2025,9,25,3,268,False,False,25.88,26.14,26.13,8.0,7.0,8.0,1024.88,-39.620000000000005
2025-09-24,B0BS93W5WC,USA,Amazon,207.0,8.0,25.88,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,14.56,B00EK9T8R8,330.0,5.0,66.0,23.21,39.21,3.838700592,Competitive Sports,Competitive Sports Accessories,Boxing & Martial Arts Accessories,Heavy Punching Bag Hangers,Ceiling Mount Hangers,2.1972245773362196,2025,9,24,2,267,False,False,24.63,24.78,24.95,8.0,9.0,19.0,1024.88,-40.120000000000005
2025-09-23,B0BS93W5WC,USA,Amazon,197.0,8.0,24.63,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,12.64,B00EK9T8R8,485.0,7.0,69.29,31.13,35.55,5.951079665,Competitive Sports,Competitive Sports Accessories,Boxing & Martial Arts Accessories,Heavy Punching Bag Hangers,Ceiling Mount Hangers,2.1972245773362196,2025,9,23,1,266,False,False,26.14,25.86,24.39,7.0,7.0,18.0,1023.63,-44.66000000000001
2025-09-22,B0BS93W5WC,USA,Amazon,183.0,7.0,26.14,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,10.86,B00EK9T8R8,564.0,8.0,70.5,33.47,37.08,27.63555079,Competitive Sports,Competitive Sports Accessories,Boxing & Martial Arts Accessories,Heavy Punching Bag Hangers,Ceiling Mount Hangers,2.0794415416798357,2025,9,22,0,265,False,False,24.78,26.33,25.67,9.0,6.0,9.0,1025.14,-44.36
2025-09-21,B0BS93W5WC,USA,Amazon,223.0,9.0,24.78,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,12.02,B00EK9T8R8,491.0,7.0,70.14,26.45,35.33,9.574471517,Competitive Sports,Competitive Sports Accessories,Boxing & Martial Arts Accessories,Heavy Punching Bag Hangers,Ceiling Mount Hangers,2.302585092994046,2025,9,21,6,264,True,False,25.86,26.13,24.6,7.0,8.0,5.0,1023.78,-45.36
2025-09-27,B0BVLNYFWX,USA,Amazon,49.0,1.0,49.0,3.0,1.98,B0B8H56BCN,1237.0,16.0,77.31,49.94,63.38,-1.53,3.0,1.87,B0BYYZQTHY,2236.0,16.0,139.75,85.51,35.06,-1.53,Indoor Equipment,Recovery,Stretching,Leg Stretchers,Leg Stretch Machines,0.6931471805599453,2025,9,27,5,270,True,False,41.0,88.0,61.0,1.0,1.0,1.0,-28.310000000000002,-90.75
2025-09-21,B0BVLNYFWX,USA,Amazon,41.0,1.0,41.0,3.0,1.53,B0D5XZSMD9,1416.0,24.0,59.0,52.8,69.49,-0.53,3.0,1.38,B0BYYZQTHY,2856.0,20.0,142.8,95.87,28.71,-0.53,Indoor Equipment,Recovery,Stretching,Leg Stretchers,Leg Stretch Machines,0.6931471805599453,2025,9,21,6,264,True,False,57.0,99.0,70.0,1.0,1.0,1.0,-18.0,-101.80000000000001
2025-09-14,B0BVLNYFWX,USA,Amazon,57.0,1.0,57.0,3.0,3.01,B0D5XZSMD9,1081.0,16.0,67.56,57.07,84.37,6.78656,3.0,1.8,B0BYYZQTHY,2898.0,24.0,120.75,91.39,47.2,6.78656,Indoor Equipment,Recovery,Stretching,Leg Stretchers,Leg Stretch Machines,0.6931471805599453,2025,9,14,6,257,True,False,88.0,43.0,101.0,1.0,1.0,1.0,-10.560000000000002,-63.75
2025-09-13,B0BVLNYFWX,USA,Amazon,88.0,1.0,88.0,3.0,5.21,B0D5XZSMD9,911.0,13.0,70.08,53.97,125.57,9.39936,3.0,3.35,B0BYYZQTHY,2398.0,20.0,119.9,91.25,73.39,9.39936,Indoor Equipment,Recovery,Stretching,Leg Stretchers,Leg Stretch Machines,0.6931471805599453,2025,9,13,5,256,True,False,99.0,49.0,109.0,1.0,1.0,1.0,17.92,-31.900000000000006
2025-09-12,B0BVLNYFWX,USA,Amazon,99.0,1.0,99.0,3.0,6.44,B0D5XZSMD9,838.0,12.0,69.83,54.52,141.77,11.55936,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,Indoor Equipment,Recovery,Stretching,Leg Stretchers,Leg Stretch Machines,0.6931471805599453,2025,9,12,4,255,False,False,43.0,61.0,72.5,1.0,1.0,2.0,29.17,1098.0
2025-09-09,B0BVLNYFWX,USA,Amazon,43.0,1.0,43.0,3.0,6.15,B0D5XZSMD9,355.0,5.0,71.0,50.79,60.56,7.69656,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,Indoor Equipment,Recovery,Stretching,Leg Stretchers,Leg Stretch Machines,0.6931471805599453,2025,9,9,1,252,False,False,49.0,70.0,54.0,1.0,1.0,1.0,-28.0,1042.0
2025-09-08,B0BVLNYFWX,USA,Amazon,49.0,1.0,49.0,3.0,7.05,B0D5XZSMD9,382.0,6.0,63.67,54.96,76.96,0.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,Indoor Equipment,Recovery,Stretching,Leg Stretchers,Leg Stretch Machines,0.6931471805599453,2025,9,8,0,251,False,False,61.0,101.0,46.0,1.0,1.0,1.0,-14.670000000000002,1048.0
2025-09-27,B0BVVDVTLY,USA,Amazon,63.0,1.0,63.0,-999.0,0.0,NO_COMPETITOR,0.0,0.0,-999.0,0.0,-999.0,-999.0,2.0,19.03,B0B6ZW7K4Q,268.0,5.0,53.6,80.97,117.54,-13.1054,Indoor Equipment,Indoor Accessories,Strength Training Accessories,Landmine Handles,Multigrip Landmine Handles,0.6931471805599453,2025,9,27,5,270,True,False,61.0,44.0,57.0,1.0,1.0,1.0,1062.0,9.399999999999999
